4461998076	True	['dark_seer', 'warlock', 'kunkka', 'slark', 'sand_king']	['lich', 'tusk', 'viper', 'bristleback', 'medusa']
4461978861	False	['lich', 'kunkka', 'spirit_breaker', 'terrorblade', 'silencer']	['grimstroke', 'beastmaster', 'jakiro', 'luna', 'pugna']
4461938540	True	['grimstroke', 'sven', 'jakiro', 'life_stealer', 'pugna']	['tiny', 'winter_wyvern', 'lion', 'monkey_king', 'windrunner']
4461919240	True	['furion', 'bane', 'skywrath_mage', 'batrider', 'viper']	['sven', 'winter_wyvern', 'leshrac', 'phantom_assassin', 'phantom_lancer']
4461827307	False	['sven', 'skeleton_king', 'grimstroke', 'weaver', 'razor']	['storm_spirit', 'chen', 'crystal_maiden', 'leshrac', 'lone_druid']
4461797320	False	['life_stealer', 'keeper_of_the_light', 'disruptor', 'shredder', 'pangolier']	['terrorblade', 'dark_seer', 'vengefulspirit', 'warlock', 'slardar']
4461793923	True	['enigma', 'warlock', 'phoenix', 'invoker', 'medusa']	['tusk', 'juggernaut', 'winter_wyvern', 'centaur', 'obsidian_destroyer']
4461756679	False	['witch_doctor', 'dark_seer', 'earth_spirit', 'luna', 'pugna']	['night_stalker', 'viper', 'grimstroke', 'juggernaut', 'phoenix']
4461748178	True	['earth_spirit', 'shadow_shaman', 'legion_commander', 'troll_warlord', 'viper']	['oracle', 'dark_seer', 'life_stealer', 'slardar', 'invoker']
4461673798	True	['razor', 'slardar', 'chen', 'ursa', 'meepo']	['tusk', 'undying', 'venomancer', 'centaur', 'medusa']
4461639627	True	['tusk', 'razor', 'oracle', 'invoker', 'faceless_void']	['juggernaut', 'undying', 'jakiro', 'enigma', 'puck']
4461589668	True	['magnataur', 'juggernaut', 'centaur', 'ancient_apparition', 'monkey_king']	['skywrath_mage', 'spirit_breaker', 'dazzle', 'alchemist', 'sven']
4461563701	True	['tusk', 'night_stalker', 'lion', 'monkey_king', 'viper']	['oracle', 'terrorblade', 'centaur', 'tiny', 'invoker']
4461532275	True	['lich', 'ogre_magi', 'batrider', 'monkey_king', 'sniper']	['shadow_shaman', 'ursa', 'warlock', 'abaddon', 'morphling']
4461524548	True	['pangolier', 'elder_titan', 'jakiro', 'bounty_hunter', 'pugna']	['earthshaker', 'warlock', 'bloodseeker', 'sven', 'enigma']
4461287977	False	['tusk', 'life_stealer', 'lion', 'slardar', 'death_prophet']	['weaver', 'treant', 'dazzle', 'monkey_king', 'invoker']
4461286259	True	['bounty_hunter', 'pudge', 'invoker', 'phantom_assassin', 'bristleback']	['rubick', 'spirit_breaker', 'mirana', 'phantom_lancer', 'lion']
4461229871	True	['oracle', 'terrorblade', 'dark_willow', 'abyssal_underlord', 'viper']	['crystal_maiden', 'lone_druid', 'furion', 'chaos_knight', 'kunkka']
4458567391	False	['shadow_shaman', 'juggernaut', 'ogre_magi', 'tusk', 'monkey_king']	['crystal_maiden', 'bane', 'dark_seer', 'sven', 'kunkka']
4458556720	True	['dark_seer', 'tiny', 'ogre_magi', 'troll_warlord', 'pangolier']	['night_stalker', 'lich', 'venomancer', 'phoenix', 'dragon_knight']
4458451568	True	['lich', 'undying', 'night_stalker', 'necrolyte', 'invoker']	['witch_doctor', 'furion', 'tusk', 'juggernaut', 'leshrac']
4458336937	False	['slardar', 'bane', 'tiny', 'kunkka', 'troll_warlord']	['oracle', 'juggernaut', 'rattletrap', 'viper', 'monkey_king']
4458296111	True	['lion', 'earth_spirit', 'life_stealer', 'dark_seer', 'queenofpain']	['lich', 'skywrath_mage', 'juggernaut', 'bristleback', 'monkey_king']
4458230100	True	['rubick', 'monkey_king', 'bane', 'enigma', 'antimage']	['viper', 'earth_spirit', 'shadow_demon', 'naga_siren', 'dark_seer']
4458186640	True	['earth_spirit', 'chaos_knight', 'jakiro', 'phantom_assassin', 'meepo']	['oracle', 'brewmaster', 'antimage', 'tidehunter', 'lina']
4458163743	True	['dark_willow', 'phantom_lancer', 'doom_bringer', 'vengefulspirit', 'pangolier']	['undying', 'batrider', 'life_stealer', 'tidehunter', 'morphling']
4458154429	False	['lich', 'chen', 'viper', 'invoker', 'faceless_void']	['beastmaster', 'crystal_maiden', 'witch_doctor', 'clinkz', 'lone_druid']
4458083889	False	['witch_doctor', 'bristleback', 'venomancer', 'faceless_void', 'windrunner']	['pangolier', 'viper', 'jakiro', 'disruptor', 'life_stealer']
4458066459	True	['oracle', 'life_stealer', 'earth_spirit', 'huskar', 'dark_seer']	['leshrac', 'chaos_knight', 'lion', 'obsidian_destroyer', 'antimage']
4458050438	True	['shadow_shaman', 'ursa', 'juggernaut', 'chen', 'leshrac']	['grimstroke', 'doom_bringer', 'bane', 'faceless_void', 'kunkka']
4458050096	True	['pangolier', 'grimstroke', 'bounty_hunter', 'morphling', 'meepo']	['disruptor', 'juggernaut', 'ogre_magi', 'abyssal_underlord', 'skywrath_mage']
4458040393	True	['keeper_of_the_light', 'rubick', 'puck', 'troll_warlord', 'vengefulspirit']	['leshrac', 'bane', 'juggernaut', 'nyx_assassin', 'dragon_knight']
4458012825	True	['sven', 'undying', 'silencer', 'spectre', 'kunkka']	['lich', 'earthshaker', 'enigma', 'tiny', 'juggernaut']
